QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MEDPCARY,MEDP_ARY,MEDPGFTC,MEDP_FTC,MEDPMTMO,MEDP_TMO,MEDPMTX,MEDPMTX_,MEDPCY1,MEDPCY1_,MEDPCY2,MEDPCY2_,MEDPCY3,MEDPCY3_,MEDPCY4,MEDPCY4_,MEDPCY5,MEDPCY5_,MEDPCY6,MEDPCY6_,MEDPCY7,MEDPCY7_,MEDPCY8,MEDPCY8_,MEDPCY9,MEDPCY9_,MEDPPRNT,MEDP_RNT,MEDPNOUT,MEDP_OUT
20223,04921754,17,0,1,110,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921754,18,0,1,120,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921824,7,0,2,120,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921864,17,0,1,530,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921904,8,0,1,420,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921924,14,0,1,620,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921924,15,0,1,620,D,1,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921924,16,0,1,620,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921924,17,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922054,19,0,1,130,D,1,D,07,D,,H,120,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922054,19,1,1,120,D,1,D,07,D,271,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922054,19,2,1,110,D,1,D,07,D,79,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922054,20,0,1,120,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922054,21,0,1,620,D,1,D,07,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922104,9,0,1,120,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922184,17,0,1,110,D,1,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922184,18,0,1,410,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,04922184,19,0,1,620,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922264,10,0,1,110,D,1,D,07,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922294,23,0,1,620,D,1,D,07,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922294,24,0,1,620,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922294,25,0,1,635,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20223,04922294,26,0,2,110,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922334,13,0,1,200,D,1,D,06,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922334,14,0,1,620,D,1,D,07,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922334,15,0,1,620,D,1,D,06,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922354,15,0,1,200,D,1,D,07,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922494,15,0,1,620,D,1,D,13,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922524,19,0,1,420,D,2,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922524,20,0,1,420,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922524,21,0,1,620,D,1,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922524,22,0,2,200,D,2,D,06,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922524,23,0,2,620,D,2,D,06,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922664,21,0,1,120,D,1,D,08,D,664,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922664,22,0,1,200,D,1,D,06,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922664,23,0,1,510,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922664,24,0,1,620,D,1,D,07,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922664,25,0,1,620,D,1,D,08,D,141,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922704,15,0,1,120,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922704,16,0,1,620,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922744,15,0,1,110,D,1,D,06,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922744,16,0,2,110,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922784,21,0,1,420,D,1,D,08,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922784,22,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922844,15,0,1,620,D,1,D,06,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922844,16,0,1,620,D,1,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922844,17,0,1,620,D,1,D,08,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922914,27,0,1,530,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922994,11,0,1,420,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922994,12,0,1,655,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20223,04923014,12,0,1,200,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923014,13,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923154,12,0,1,200,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923154,13,0,2,110,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923154,14,0,2,110,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923154,15,0,2,620,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923194,21,0,1,200,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923274,5,0,1,620,D,1,D,13,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923294,15,0,1,620,D,1,D,13,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923324,12,0,1,420,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923324,13,0,1,620,D,1,D,08,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923374,17,0,1,410,D,1,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,04923374,18,0,2,200,D,1,D,06,D,1670,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923374,19,0,2,420,D,1,D,06,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923374,20,0,2,620,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923414,30,0,1,200,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923414,31,0,1,200,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923414,32,0,1,200,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923414,33,0,1,420,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923414,34,0,2,110,D,1,D,06,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923414,35,0,2,110,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923414,36,0,2,200,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923424,26,0,1,420,D,1,D,07,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923424,27,0,1,620,D,1,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923534,20,0,1,620,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923704,11,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923774,8,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04923784,11,0,1,620,D,1,D,13,D,90,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924074,12,0,1,420,D,1,D,08,D,215,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924124,9,0,1,420,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924124,10,0,2,420,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924134,25,0,1,420,D,1,D,06,D,2948,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924134,26,0,1,510,D,1,D,06,D,1974,T,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924134,27,0,1,620,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924184,14,0,1,200,D,1,D,07,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924184,15,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924184,16,0,1,510,D,1,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924294,12,0,1,410,D,1,D,08,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,04924314,14,0,2,110,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924384,12,0,1,420,D,1,D,07,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924384,13,0,1,200,D,1,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924404,29,0,1,420,D,1,D,06,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924404,30,0,1,420,D,1,D,07,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924404,31,0,1,620,D,1,D,06,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924444,27,0,1,900,D,1,D,07,D,,H,510,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924444,27,1,1,510,D,1,D,07,D,806,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924444,27,2,1,420,D,1,D,07,D,644,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924574,19,0,1,420,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924614,18,0,1,620,D,1,D,13,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924634,11,0,1,420,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924634,12,0,1,420,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924634,13,0,1,420,D,1,D,13,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924634,14,0,1,510,D,1,D,08,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924634,15,0,1,620,D,1,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924644,22,0,1,110,D,1,D,06,D,220,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924644,23,0,1,120,D,1,D,06,D,508,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924664,13,0,1,200,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924704,11,0,1,200,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04924724,13,0,1,620,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925034,6,0,1,420,D,1,D,06,D,165,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925034,7,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925054,11,0,1,900,D,1,D,07,D,,H,900,D,620,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925054,11,1,1,610,D,1,D,07,D,4,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925054,12,0,1,620,D,1,D,08,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925134,19,0,1,110,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925134,20,0,1,120,D,1,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925134,21,0,1,200,D,1,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925194,15,0,1,620,D,1,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925244,12,0,1,120,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925244,13,0,1,110,D,1,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925254,16,0,1,420,D,1,D,06,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925254,17,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925304,5,0,1,120,D,1,D,07,D,325,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925314,16,0,1,110,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925314,17,0,1,200,D,1,D,07,D,534,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925314,18,0,1,200,D,1,D,07,D,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925314,19,0,1,420,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925314,20,0,1,420,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925314,21,0,1,620,D,1,D,13,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925374,9,0,1,900,D,1,D,13,D,,H,530,D,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925374,9,1,1,530,D,1,D,13,D,29,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925374,9,2,1,420,D,1,D,13,D,11,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925394,10,0,1,420,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925394,11,0,1,200,D,1,D,08,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925394,12,0,1,620,D,1,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925554,13,0,1,620,D,1,D,06,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925644,12,0,1,110,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925644,13,0,1,120,D,1,D,08,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925644,14,0,1,330,D,1,D,08,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925644,15,0,1,420,D,1,D,08,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925644,16,0,1,510,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925644,17,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925654,11,0,1,420,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925654,12,0,1,420,D,1,D,07,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925654,13,0,1,420,D,1,D,08,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925664,10,0,1,410,D,1,D,08,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,04925674,15,0,1,900,D,1,D,08,D,,H,420,D,635,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925674,15,1,1,420,D,1,D,08,D,79,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925674,15,2,1,635,D,1,D,08,D,71,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D,,A
20223,04925674,16,0,1,620,D,1,D,08,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925714,24,0,1,200,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925714,25,0,1,420,D,1,D,08,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925714,26,0,1,410,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,04925714,27,0,1,620,D,1,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925724,16,0,1,110,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925724,17,0,1,410,D,1,D,06,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,04925724,18,0,1,410,D,1,D,08,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,04925724,19,0,1,420,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925724,20,0,1,620,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925724,21,0,1,620,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925724,22,0,1,620,D,1,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925754,15,0,1,620,D,1,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925804,10,0,1,200,D,1,D,08,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925864,5,0,1,120,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925864,6,0,1,420,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925864,7,0,1,420,D,1,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925864,8,0,1,620,D,1,D,13,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925864,9,0,2,420,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925864,10,0,2,620,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925964,22,0,1,120,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925964,23,0,1,420,D,1,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925964,24,0,1,620,D,1,D,13,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925964,25,0,1,620,D,1,D,13,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925994,21,0,1,410,D,1,D,06,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,04925994,22,0,1,410,D,1,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,04925994,23,0,1,410,D,1,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,04925994,24,0,1,330,D,1,D,06,D,720,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04925994,25,0,1,620,D,1,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926004,8,0,1,200,D,1,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926004,9,0,1,110,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926054,14,0,1,110,D,1,D,07,D,220,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926054,15,0,1,120,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926254,13,0,1,410,D,1,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,D
20223,04926254,14,0,1,620,D,1,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926264,10,0,1,420,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926324,9,0,1,420,D,1,D,06,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926324,10,0,1,330,D,1,D,06,D,777,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926354,14,0,1,620,D,1,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926414,15,0,1,420,D,1,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926414,16,0,1,420,D,1,D,06,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926414,17,0,1,510,D,1,D,08,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926414,18,0,1,510,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926414,19,0,1,620,D,1,D,06,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926434,11,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926524,14,0,1,200,D,1,D,08,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926524,15,0,1,330,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926524,16,0,1,420,D,1,D,08,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926524,17,0,1,620,D,1,D,08,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926524,18,0,2,510,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926784,5,0,1,620,D,1,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926914,10,0,1,200,D,1,D,07,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926914,11,0,1,620,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926914,12,0,1,620,D,1,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926914,13,0,1,510,D,1,D,08,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926914,14,0,2,330,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926954,28,0,1,120,D,1,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04926984,32,0,1,620,D,1,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927104,15,0,1,410,D,1,D,13,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20223,04927104,16,0,1,420,D,1,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927104,17,0,1,330,D,1,D,06,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927104,18,0,1,330,D,1,D,07,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927104,19,0,1,330,D,1,D,08,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927104,20,0,1,530,D,1,D,07,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927104,21,0,2,900,D,1,D,06,D,,H,530,D,330,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927104,21,1,2,530,D,1,D,06,D,57,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927104,21,2,2,330,D,1,D,06,D,190,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927254,13,0,1,510,D,1,D,08,D,318,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927324,29,0,1,200,D,1,D,08,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927324,30,0,1,530,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04927324,31,0,1,620,D,1,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
